"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
114432,"JDT","Core","jdt-core-inbox","RESOLVED","FIXED","TypeBinding returning null","2006-04-14 13:09:17"
244406,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[buildpath] Internal jars refered with OS path are shown as non-Java resources","2009-04-28 12:22:55"
343987,"JDT","Core","amj87.iitr","NEW"," ---","Code assist doesn't help when implementing an inner interface from a class in another package","2012-12-03 09:52:31"
550652,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Content assist ""substring"" with type names no longer works","2019-09-02 07:58:39"
100369,"JDT","Core","philippe_mulet","VERIFIED","FIXED","[compiler] No effect assignment diagnosis could be made smarter","2006-03-27 09:20:52"
144099,"JDT","Core","jerome_lanneluc","RESOLVED","DUPLICATE","The type java.lang.Class cannot be resolved. error annotations","2007-07-29 09:20:03"
210866,"JDT","Core","kent_johnson","VERIFIED","WORKSFORME","Compilation error when extending java.io.PrintWriter","2009-02-14 12:12:20"
514977,"JDT","Core","register.eclipse","VERIFIED","FIXED","[1.8][null] Arguments of varargs invocation are not always checked","2017-05-08 08:52:45"
67790,"JDT","Core","Olivier_Thomann","RESOLVED","FIXED","[1.5] AST: ConstructorInvocation type arguments not in source range","2005-01-11 11:02:35"
123437,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Support EFS for zip/jar files","2006-02-14 07:24:48"
435682,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.8] content assist not working inside lambda expression","2015-01-20 05:38:52"
538031,"JDT","Core","jdt-core-inbox","NEW"," ---","[content assist] Auto completion of faulty import statement produces excess semi colon","2018-08-17 06:45:32"
26883,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Should report unitialized blank final field","2002-12-17 11:24:42"
52305,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","Code Formatter strips blank lines in methods and field definitions when I try to tell it not to","2004-03-25 08:00:18"
421526,"JDT","Core","jdt-core-inbox","NEW"," ---","Editor shows false ""import cannot be resolved"" and ""cannot be resolved to a type"" error messages","2018-03-07 16:10:18"
474004,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","NullPointerException in AnnotationDiscoveryVisitor.visit (64)","2015-08-11 20:05:24"
522021,"JDT","Core","stephan.herrmann","RESOLVED","FIXED","[9] ""package accessible from more than one module"" when that module is from another project","2019-03-21 18:41:34"
42371,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Faulty naming convention implementation","2003-09-02 06:33:06"
399537,"JDT","Core","srikanth_sankaran","RESOLVED","FIXED","[1.8][compiler] Exceptions thrown from lambda body must match specification per function descriptor","2013-02-05 20:49:03"
448028,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.8][compiler] cannot infer type arguments where 1.7 does","2015-07-01 09:20:49"
180456,"JDT","Core","jdt-core-inbox","NEW"," ---","Better recovery on missing type in SingleVariableDeclaration (enhanced for loop, method parameter)","2013-05-06 01:01:10"
260848,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","[perfs] Regression on JDT/Core plugin initialization performance test","2009-03-10 09:58:05"
363863,"JDT","Core","jarthana","VERIFIED","WORKSFORME","New Java Build Path Problem.","2012-04-30 01:26:01"
106744,"JDT","Core","philippe_mulet","RESOLVED","WORKSFORME","[1.5][compiler] Wrong type inference leads to compile error","2006-12-06 05:37:37"
226849,"JDT","Core","jerome_lanneluc","VERIFIED","WORKSFORME","[model] NPE in ExternalPackageFragmentRoot.hashCode","2013-08-09 06:08:13"
72411,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","varargs is not treated as an array of arg-type in 3.1M1","2005-04-07 09:13:28"
94925,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] Bad performance on showing package selection dialog when creating new import group","2006-03-28 10:42:21"
31440,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Classpath container initializer getDescription should also take a project in argument","2003-02-24 12:43:37"
59650,"JDT","Core","jdt-core-inbox","RESOLVED","WORKSFORME","[formatter] retain last line only containing \n","2006-04-14 04:47:22"
427224,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][inference] Reducing inner diamond against specific parameterization fails","2014-02-24 18:48:49"
482478,"JDT","Core","sasikanth.bharadwaj","RESOLVED","WORKSFORME","[1.9] Code select does not resolve the elements correctly in module-info.java file","2016-09-06 16:48:02"
530236,"JDT","Core","stephan.herrmann","VERIFIED","NOT_ECLIPSE","Compiler error: The method orElse(Class<capture#15-of ?>) in the type Optional<Class<capture#15-of ?>> is not applicable for the arguments (Class<GenericService>)","2018-09-07 11:56:14"
325289,"JDT","Core","Olivier_Thomann","VERIFIED","INVALID","[formatter]org.eclipse.jdt.core.JavaCodeFormatter behaves in a non-GUI compatible way for xml preferences","2010-09-21 17:54:30"
407875,"JDT","Core","jdt-core-inbox","NEW"," ---","Import Existing Maven Project (Google Guava) gives IllegalArgumentException","2013-05-16 12:07:47"
462945,"JDT","Core","mateusz.matela","VERIFIED","FIXED","[formatter] IndexOutOfBoundsException in TokenManager","2016-12-29 07:54:28"
281570,"JDT","Core","jdt-core-inbox","NEW"," ---","Workspace created in Ganymede, after one session editing with Galileo cannot be opened by Galileo","2011-03-29 09:16:01"
112518,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[performance] NLS detection should be faster","2005-10-31 06:17:27"
164656,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","IScanner.setSource should spec that 'null' is allowed","2006-12-12 12:35:12"
549268,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","ECD (Enhanced Class Decompiler) on Eclipse 2019-06 - no longer opens decompiled code","2019-07-15 12:15:24"
76440,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.5] Disassembler doesn't render 1.5 constructs correctly","2004-11-03 10:11:32"
99510,"JDT","Core","philippe_mulet","VERIFIED","FIXED","isCastCompatible seems to need capture bindings now to answer correct results","2005-06-16 14:21:43"
141030,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Fup of bug 140318, initialization of the annotation binding should be done according to the compiler option","2009-08-30 02:38:27"
512804,"JDT","Core","sxenos","RESOLVED","FIXED","[newindex] Java Search: Index corruption detected","2017-03-28 20:24:53"
66099,"JDT","Core","philippe_mulet","VERIFIED","FIXED","Persisted container/variable values are leaked throughout a session","2004-06-11 11:50:11"
88351,"JDT","Core","maxime_daniel","RESOLVED","WORKSFORME","Compiler dependency problem in 2.1.3 & the latest 3.0.2 build","2007-03-30 14:58:32"
491485,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][compiler] Problem with Reference expression and intersection types","2016-04-26 04:25:08"
536290,"JDT","Core","jdt-core-inbox","NEW"," ---","Clean up the warnings in jdt.core","2018-08-06 10:38:55"
25811,"JDT","Core","david_audel","VERIFIED","FIXED","Code Assist for variable name suggestion is not perfect.","2002-11-13 05:33:37"
51041,"JDT","Core","jerome_lanneluc","RESOLVED","DUPLICATE","ClassCastException caused by IProject#getNature","2004-02-25 10:36:32"
340485,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.7][compiler] Type miscalculation in rethrow","2011-08-05 02:54:42"
419473,"JDT","Core","manpalat","RESOLVED","WORKSFORME","[1.8][search] Search engines misses type annotations on wildcard types.","2013-10-18 07:03:18"
472224,"JDT","Core","sxenos","VERIFIED","FIXED","NPE in AnnotationDiscoveryVisitor#resolveAnnotations","2015-08-04 02:49:27"
520808,"JDT","Core","jarthana","RESOLVED","FIXED","[9] ClasspathJsr199 does not propagate requests to JRT system","2017-08-10 14:47:17"
41140,"JDT","Core","Olivier_Thomann","RESOLVED","DUPLICATE","Get project does not exist error when project exists","2003-08-05 15:53:41"
302467,"JDT","Core","srikanth_sankaran","VERIFIED","WORKSFORME","[1.5][compiler] Eclipse compiler fails with <?> generics","2010-03-08 09:15:31"
395772,"JDT","Core","manpalat","NEW"," ---","Indexer should handle corrupt indexes","2014-12-01 01:53:39"
5268,"JDT","Core","philippe_mulet","RESOLVED","FIXED","VerifyError when running app","2002-01-11 09:22:38"
176971,"JDT","Core","david_audel","VERIFIED","FIXED","[assist] types are computed if TYPE_REF are filterred and JAVADOC_TYPE_REF aren't filtered","2007-03-20 10:52:39"
256329,"JDT","Core","jerome_lanneluc","CLOSED","FIXED","Impossible NPE in JavaModelManager.getOptions","2009-04-01 11:00:10"
151967,"JDT","Core","david_audel","VERIFIED","FIXED","[1.5][assist] Code completion with enumerations implementing an interface","2007-08-03 07:27:36"
222284,"JDT","Core","frederic_fusier","VERIFIED","FIXED","[search] ZipException while searching if linked jar doesn't exist any longer","2008-05-13 10:19:10"
71152,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","[format] Maximum Line Length not being enforced","2009-08-30 02:20:29"
128963,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[compiler] null reference analysis: incorrect analysis","2006-02-22 08:07:06"
58069,"JDT","Core","frederic_fusier","VERIFIED","FIXED","Compilation ERROR: Missing code implementation in the compiler","2004-05-18 12:18:41"
426411,"JDT","Core","srikanth_sankaran","RESOLVED","FIXED","[1.8][compiler] NoSuchMethodError at runtime due to emission order of casts in intersection casts","2014-01-23 01:08:16"
480660,"JDT","Core","jdt-core-inbox","VERIFIED","INVALID","[1.8] type inference failure for lambdas","2015-10-29 03:44:37"
528689,"JDT","Core","pyvesdev","VERIFIED","WONTFIX","[content assist] Inefficiencies when calculating autocompletion content","2019-02-28 00:37:09"
20793,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[formatter] The code formatter indent left aligned comments","2007-04-27 07:13:10"
321358,"JDT","Core","jarthana","VERIFIED","FIXED","NPE refreshing external folders","2011-11-18 10:34:02"
405883,"JDT","Core","jarthana","NEW"," ---","[extract local][content assist] no proper inference for bounded generic type parameter simplified as <?>","2014-10-08 02:12:28"
459977,"JDT","Core","sasikanth.bharadwaj","VERIFIED","DUPLICATE","EJC compiles which javac refuses","2016-01-26 08:14:11"
192233,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[AST] CompilationUnit.rewrite() removes whitespace between return type and method name","2010-04-26 12:25:57"
275713,"JDT","Core","jdt-core-inbox","VERIFIED","INVALID","When JDK Compliance 1.5 and JRE is Java 6, Java 6 only functions are allowed","2009-05-22 10:29:21"
377710,"JDT","Core","jarthana","VERIFIED","FIXED","IJavaProject.findType(String) returns incorrect IType","2014-04-29 22:53:52"
162104,"JDT","Core","frederic_fusier","VERIFIED","FIXED","NPE in PackageExplorerContentProvider.getPackageFragmentRoots()","2007-06-21 05:47:11"
547891,"JDT","Core","manpalat","RESOLVED","FIXED","[13] flag error for unqualified yield method invocations and yield type","2019-07-17 01:13:13"
75525,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5] Inner class import does not work with generic classes","2004-10-29 13:04:34"
98379,"JDT","Core","philippe_mulet","RESOLVED","INVALID","[1.5][compiler] Type Inference on static method allowed by eclipse, not by javac","2011-09-27 17:40:06"
510713,"JDT","Core","jdt-core-inbox","CLOSED","DUPLICATE","Java 9 support: illegal import not shown as error in editor","2017-08-29 18:26:13"
35561,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","No source found if attached file contains 2 potential root paths","2003-03-28 06:46:24"
64942,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","Override/Implement Methods insertion points do not work correctly","2004-06-01 10:44:10"
119161,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","classes in ""deep"" packages not fully recognized when using tight inclusion filters","2006-02-14 06:32:57"
431402,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[assist] NPE in AssistParser.triggerRecoveryUponLambdaClosure:483 using Content Assist","2014-04-29 08:24:48"
489101,"JDT","Core","register.eclipse","VERIFIED","DUPLICATE","inconsistent error reporting with raw types","2017-08-01 02:12:47"
534597,"JDT","Core","jdt-core-inbox","VERIFIED","FIXED","Unanticipated comparator errors in I20180511-2000","2018-05-24 09:45:10"
24747,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","incorrect compile error message","2002-11-13 06:19:29"
50207,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Compile errors fixed by 'refresh' do not reset problem list or package explorer error states","2004-02-12 13:29:36"
79512,"JDT","Core","Olivier_Thomann","VERIFIED","FIXED","[1.5] Extract Method must not generate return type with type variable [refactoring][1.5]","2004-12-15 12:30:13"
336620,"JDT","Core","amj87.iitr","NEW"," ---","[assist]No proposal for constructor context information when invoking code completion inside an anonymous abstract class's constructor","2014-10-23 11:43:03"
417054,"JDT","Core","jdt-core-inbox","VERIFIED","WONTFIX","Incorrect unused field warning","2013-09-17 23:34:37"
470665,"JDT","Core","sxenos","VERIFIED","FIXED","NullPointerException in AnnotationDiscoveryVisitor.visit (64)","2015-10-27 01:37:25"
519339,"JDT","Core","jdt-core-inbox","NEW"," ---","[9] Implement [JDK-8182734] ""7.7.1: Forbid modifiers on explicit java.base dependence""","2018-08-16 00:08:43"
12969,"JDT","Core","philippe_mulet","RESOLVED","FIXED","jacks - synchronized (void expression) should be rejected","2002-04-08 05:38:36"
296343,"JDT","Core","satyam.kandula","VERIFIED","FIXED","OOME error caused by java indexing referencing classloader from threadLocal","2011-09-14 11:35:05"
391979,"JDT","Core","jarthana","VERIFIED","FIXED","Add tycho.scmUrl for eclipse.jdt.core.binaries.git","2013-01-10 04:54:42"
441734,"JDT","Core","stephan.herrmann","VERIFIED","FIXED","[1.8][inference] Generic method with nested parameterized type argument fails on method reference","2015-01-20 01:29:27"
173992,"JDT","Core","david_audel","VERIFIED","FIXED","Duplicate local variable  for exception in different catch blocks","2007-06-06 17:54:36"
353089,"JDT","Core","srikanth_sankaran","VERIFIED","FIXED","[1.7][compiler] Incorrect name clash error with ecj","2011-09-14 12:35:42"
217995,"JDT","Core","maxime_daniel","VERIFIED","FIXED","Documentation for JavaCore#COMPILER_PB_UNUSED_DECLARED_THROWN_EXCEPTION and JavaCore#COMPILER_PB_UNUSED_DECLARED_THROWN_EXCEPTION_INCLUDE_UNCHECKED_EXCEPTIONS fails to make crystal-clear the cases of Exception and Throwable","2008-03-25 13:09:27"
69897,"JDT","Core","jdt-core-inbox","RESOLVED","DUPLICATE","[1.5] cheetah06 Missing message in compiler","2005-01-11 11:01:53"
127393,"JDT","Core","philippe_mulet","VERIFIED","FIXED","uncategorized problems","2006-02-15 10:01:03"
499134,"JDT","Core","jdt-core-inbox","RESOLVED","INVALID","Eclipse crash when compile TypeConverter decodeType","2016-10-24 09:48:23"
541772,"JDT","Core","register.eclipse","RESOLVED","FIXED","In Eclipse 2018-09, Maven ""runtime"" scoped dependencies cause compilation errors even when not used","2019-04-09 03:35:55"
55505,"JDT","Core","jdt-core-inbox","RESOLVED","WONTFIX","Search for references to a toString method doesn't return implicit references","2004-03-26 09:45:10"
82542,"JDT","Core","jerome_lanneluc","VERIFIED","FIXED","Internal error during AST creation","2005-02-15 07:54:51"
424771,"JDT","Core","jdt-core-inbox","CLOSED","WORKSFORME","Bug reading .classpath","2018-10-08 15:28:23"
526992,"JDT","Core","mateusz.matela","VERIFIED","FIXED","[formatter] Never indent line comments on first column - crash in anonymous class inside array declaration","2017-12-06 01:13:01"
19271,"JDT","Core","jerome_lanneluc","RESOLVED","WORKSFORME","IOException when searching for packages","2002-06-07 11:20:56"
44670,"JDT","Core","Olivier_Thomann","RESOLVED","INVALID","Source format should liine up Javadoc *'s","2003-10-14 12:05:10"
